gen,chromosome size,parameters,runtime,best_child_cost,best_gen
12,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.020507,964.2847803506247,0
13,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.022062,964.2847803506247,0
14,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.023592,964.2847803506247,0
15,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.025086,964.2847803506247,0
16,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.026612,964.2847803506247,0
17,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.028107,964.2847803506247,0
18,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.029654,964.2847803506247,0
19,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.031173,964.2847803506247,0
20,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.032700,964.2847803506247,0
21,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.034232,964.2847803506247,0
22,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.035829,964.2847803506247,0
23,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.037264,964.2847803506247,0
24,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.038717,964.2847803506247,0
25,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.040180,964.2847803506247,0
26,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.041551,964.2847803506247,0
27,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.043047,964.2847803506247,0
28,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.044339,964.2847803506247,0
29,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.045685,964.2847803506247,0
30,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.046891,964.2847803506247,0
31,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.047938,964.2847803506247,0
32,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.049002,964.2847803506247,0
33,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.050010,964.2847803506247,0
34,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.050936,964.2847803506247,0
35,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.051760,964.2847803506247,0
36,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.052535,964.2847803506247,0
37,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.053206,964.2847803506247,0
38,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.053778,964.2847803506247,0
39,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.054438,964.2847803506247,0
40,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.055054,964.2847803506247,0
41,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.055625,964.2847803506247,0
42,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.056267,964.2847803506247,0
43,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.056821,964.2847803506247,0
44,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.057396,964.2847803506247,0
45,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.058065,964.2847803506247,0
46,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.058632,964.2847803506247,0
47,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.059296,964.2847803506247,0
48,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.059933,964.2847803506247,0
49,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': False, 'elite size': 50}",0:00:00.060505,964.2847803506247,0
0,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.002819,955.8439354764241,0
1,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.005897,952.411191901542,1
2,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.008971,952.411191901542,1
3,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.012002,952.411191901542,1
4,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.015024,930.6832953180628,4
5,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.018064,930.6832953180628,4
6,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.021086,930.6832953180628,4
7,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.024049,930.6832953180628,4
8,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.026928,930.6832953180628,4
9,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.029838,930.6832953180628,4
10,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.032792,918.4366453653856,10
11,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.035692,918.4366453653856,10
12,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.038684,918.4366453653856,10
13,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.041654,918.4366453653856,10
14,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.044578,918.4366453653856,10
15,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.047500,918.4366453653856,10
16,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.050267,918.4366453653856,10
17,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.052996,918.4366453653856,10
18,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.055655,918.4366453653856,10
19,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.058452,918.4366453653856,10
20,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.061112,918.4366453653856,10
21,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.063627,918.4366453653856,10
22,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.065783,918.4366453653856,10
23,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.067909,918.4366453653856,10
24,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.069960,918.4366453653856,10
25,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.071893,918.4366453653856,10
26,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.073594,918.4366453653856,10
27,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.075281,918.4366453653856,10
28,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.076965,918.4366453653856,10
29,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.078537,918.4366453653856,10
30,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.080230,918.4366453653856,10
31,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.081929,918.4366453653856,10
32,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.083623,918.4366453653856,10
33,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.085189,918.4366453653856,10
34,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.086932,918.4366453653856,10
35,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.088949,918.4366453653856,10
36,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.090826,918.4366453653856,10
37,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.092574,918.4366453653856,10
38,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.094354,918.4366453653856,10
39,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.096110,918.4366453653856,10
40,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.097730,918.4366453653856,10
41,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.099082,918.4366453653856,10
42,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.100069,918.4366453653856,10
43,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.101794,918.4366453653856,10
44,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.104220,918.4366453653856,10
45,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.106182,918.4366453653856,10
46,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.108042,918.4366453653856,10
47,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.109735,918.4366453653856,10
48,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.111342,918.4366453653856,10
49,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.112917,918.4366453653856,10
50,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.114421,918.4366453653856,10
51,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.115995,918.4366453653856,10
52,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.117735,918.4366453653856,10
53,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.119307,918.4366453653856,10
54,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.120784,918.4366453653856,10
55,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.122181,918.4366453653856,10
56,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.123614,918.4366453653856,10
57,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.125208,918.4366453653856,10
58,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.126682,918.4366453653856,10
59,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.128188,918.4366453653856,10
0,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.003095,990.9411731893119,0
1,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.006379,990.9411731893119,0
2,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.009618,990.9411731893119,0
3,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.012833,990.9411731893119,0
4,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.016003,990.9411731893119,0
5,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.019212,990.9411731893119,0
6,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.022440,990.9411731893119,0
7,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.025627,985.2150416862016,7
8,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.028828,985.2150416862016,7
9,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.031953,985.2150416862016,7
10,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.035121,985.2150416862016,7
11,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.038308,985.2150416862016,7
12,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.041426,985.2150416862016,7
13,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.044562,985.2150416862016,7
14,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.047559,985.2150416862016,7
15,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.050473,985.2150416862016,7
16,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.053371,985.2150416862016,7
17,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.056199,976.7124256640534,17
18,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.059132,976.7124256640534,17
19,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.062061,976.7124256640534,17
20,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.065020,976.7124256640534,17
21,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.068025,976.7124256640534,17
22,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.071079,976.7124256640534,17
23,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.074149,976.7124256640534,17
24,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.077185,976.7124256640534,17
25,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.080253,976.7124256640534,17
26,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.083331,976.7124256640534,17
27,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.086362,976.7124256640534,17
28,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.089307,973.2838442203115,28
29,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.092201,973.2838442203115,28
30,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.095071,973.2838442203115,28
31,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.098121,973.2838442203115,28
32,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.100985,973.2838442203115,28
33,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.103863,973.2838442203115,28
34,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.106699,973.2838442203115,28
35,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.109306,973.2838442203115,28
36,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.111945,973.2838442203115,28
37,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.114570,973.2838442203115,28
38,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.117060,973.2838442203115,28
39,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.119708,973.2838442203115,28
40,100,"{'prob of mutation': 0.01, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.122139,973.2838442203115,28
